Id,LotFrontage,OverallQual,GarageCars,log_price,log_total_sf,has_2nd,has_bsmt,has_garage,has_pool,has_central_air,has_fireplace,house_age,remod_age,total_porch_sf,neighbor_log_price_stdscaled,year_price,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,Street_Pave,Utilities_NoSeWa,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ
800,60.0,5,1,12.072541252905651,7.823645930834952,1,1,1,0,1,1,70,57,264,-0.5631103353615157,138181.78444444443,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
801,79.0,6,2,12.206072645530174,7.742402021815782,1,1,1,0,1,0,11,11,299,0.6165562615551607,233469.36622222225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
802,40.0,4,2,11.607326140391713,7.779885115070522,0,1,1,0,1,0,91,17,0,-1.7136305249647916,140432.84285714285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
803,63.0,7,2,12.14950229404178,7.688913336864796,1,1,1,0,1,1,3,3,18,0.39247717220266787,234915.0871160143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
804,107.0,9,3,13.275827535915461,8.424200324567073,1,1,1,0,1,1,1,0,362,1.731713459407749,303927.8625779708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
805,75.0,5,1,11.678439903447801,7.6324011266014535,0,1,1,0,1,0,52,52,0,-0.47610512824902335,133341.96702380953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
806,91.0,7,2,12.33569641332368,7.953318346560431,0,1,1,0,1,0,0,0,60,0.7828563712623556,303927.8625779708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
807,75.0,5,1,11.816726919301892,7.580699752224563,0,1,1,0,1,0,39,39,0,-0.47610512824902335,156362.70912698415,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
808,144.0,5,2,12.31716669303576,7.9724660159745655,1,1,1,0,1,1,86,5,312,-1.0294588048578504,128931.14880952382,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
809,85.0,5,2,11.982616545377663,7.6544432264701125,0,1,1,0,1,1,40,40,0,-0.47610512824902335,156596.2472222222,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
810,90.0,5,2,11.571194373094205,8.00202481821611,1,1,1,0,0,0,111,44,156,-0.958532470213485,198448.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
811,78.0,6,2,12.106252310247962,7.761744984658913,0,1,1,1,1,1,32,7,0,0.2954145274116249,157224.0569828722,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
812,,6,2,11.881034786534624,7.4360278163518485,0,1,1,0,1,1,4,4,0,0.39247717220266787,229216.45322071706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
813,66.0,5,2,10.932981961904135,7.367708572374371,0,1,1,0,0,0,58,58,0,-1.7136305249647916,132203.63666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
814,75.0,6,1,11.969717200243734,7.96693349840484,0,1,1,0,1,0,49,49,275,-0.47610512824902335,148924.65772893775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
815,45.0,5,1,11.661345470088502,7.568379267836522,1,1,1,0,1,0,88,56,96,-0.9337105223835053,141891.61904761902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
816,48.0,7,2,12.323411137947407,8.104703468371108,0,1,1,0,1,0,12,12,34,0.39247717220266787,223183.81066666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
817,,5,1,11.827736204810263,7.60887062919126,0,1,1,0,1,1,52,52,120,-0.47610512824902335,133341.96702380953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
818,,8,3,12.509874099861838,8.088561805276234,0,1,1,0,1,1,6,6,59,-0.28245569972752177,223604.5063768116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
819,80.0,6,2,11.951180395901384,7.631431664576906,0,1,1,0,1,0,39,39,0,0.6165562615551607,141432.7158573311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
820,44.0,7,2,12.319401330837177,7.906915488678587,0,1,1,0,1,1,1,0,35,1.731713459407749,303927.8625779708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
821,72.0,7,2,12.117241431823558,7.798933310041217,1,1,1,0,1,0,5,5,45,0.39247717220266787,227387.36366847827,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
822,60.0,4,2,11.440354772135393,7.534762657037537,0,1,1,0,0,0,56,56,144,-0.958532470213485,133499.82416666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
823,,7,2,12.323855681186558,7.855544677915663,1,1,1,0,1,1,4,4,48,0.36944593594471153,227387.36366847827,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
824,60.0,6,1,11.845819880243557,7.726212650507529,1,1,1,0,1,1,69,59,0,-0.5631103353615157,134971.3888888889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
825,81.0,8,2,12.3570755190667,7.999007213243955,0,1,1,0,1,1,0,0,140,0.7828563712623556,259203.19764741528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
826,114.0,10,3,12.86099861326992,8.33375100695358,0,1,1,0,1,1,1,0,45,1.731713459407749,270977.6532029708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
827,50.0,5,0,11.603679828238693,7.357556200910353,0,1,0,0,1,0,84,58,116,-1.0294588048578504,125597.37103174604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
828,65.0,7,2,12.14950229404178,7.968319500012717,0,1,1,0,1,1,8,8,39,0.17811488445133122,223657.90593236714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
829,,5,2,12.128111104060462,8.051659556841953,1,1,1,0,1,0,42,42,225,0.6165562615551607,156362.70912698415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
830,24.0,7,2,11.900905258737373,7.463363045520021,1,1,1,0,1,0,1,1,166,0.7828563712623556,234915.0871160143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
831,80.0,6,2,12.01974306733868,7.931644021454311,0,1,1,0,1,1,51,51,192,-0.47610512824902335,143518.09522893775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
832,30.0,7,2,11.925035115797062,7.450079569807499,1,1,1,0,1,0,1,1,166,0.7828563712623556,234915.0871160143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
833,44.0,7,2,12.375815420117268,7.926602599181384,1,1,1,0,1,1,7,7,39,0.39247717220266787,227387.36366847827,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
834,100.0,6,2,12.025749091398891,8.016977746762262,0,1,1,0,1,0,45,45,152,-0.47610512824902335,152742.7932748538,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
835,75.0,5,2,11.8490404949436,7.7354333524996886,0,1,1,0,1,0,47,47,0,-0.47610512824902335,148933.19330537884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
836,60.0,4,2,11.759785542901755,7.665753431861699,0,1,1,0,1,0,60,15,0,-0.6423515645075161,124863.34380952381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
837,90.0,5,2,11.941455846009388,8.044947049617722,0,1,1,0,1,0,59,34,346,-0.958532470213485,123383.62380952381,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
838,21.0,6,1,11.512925464970229,7.293017679772782,1,1,1,0,1,0,35,35,0,-1.416924021181478,150821.75395256915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
839,75.0,5,1,11.877568578558138,7.6953031349635665,0,1,1,0,1,0,13,2,0,0.39247717220266787,240448.18692810455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
840,70.0,5,1,11.779128505744886,7.584773077612199,1,1,1,0,1,0,62,13,0,-0.9337105223835053,134572.85714285713,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
841,,6,1,11.84939770159144,7.675081857716334,1,1,1,0,0,0,83,58,254,-0.5631103353615157,120283.20436507936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
842,60.0,5,2,11.967180737247824,7.691200097522863,1,1,1,0,1,1,104,6,146,-0.958532470213485,134798.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
843,82.0,6,2,12.071969661006694,7.73718007783463,0,1,1,0,1,0,42,42,129,-0.47610512824902335,156596.2472222222,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
844,80.0,5,0,11.856515169360305,8.1886891244442,0,1,0,0,0,0,46,46,0,-0.47610512824902335,148933.19330537884,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
845,100.0,5,3,11.94405831982697,7.73718007783463,1,1,1,0,1,1,93,58,194,-0.958532470213485,124018.55714285714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
846,,5,2,12.049418835484797,8.036249942132116,0,1,1,0,1,1,32,26,0,-0.6423515645075161,162482.33143939395,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
847,75.0,7,2,12.269047444691562,7.83002808253384,1,1,1,0,1,1,16,16,264,0.17811488445133122,226535.57667169432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
848,36.0,5,1,11.801856756822442,7.454719949364001,0,1,1,0,1,1,37,37,0,0.39247717220266787,145897.5872859025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
849,75.0,6,2,12.388394202324129,8.09101504171053,1,1,1,0,1,1,100,11,215,0.6165562615551607,144691.81176470587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
850,80.0,6,2,12.138863895836725,7.776115477098742,1,1,1,0,1,1,31,13,100,0.9229606353397185,166794.83143939395,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
851,36.0,6,2,11.786762130599957,7.4360278163518485,0,1,1,0,1,0,4,4,0,0.39247717220266787,227387.36366847827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
852,,8,2,12.2783933071098,7.911690520708339,0,1,1,0,1,1,3,3,20,0.409444428200563,227387.36366847827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
853,53.0,7,1,12.007621706806335,7.849323818040561,1,1,1,0,1,1,66,57,126,0.5188801602152809,139843.8888888889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
854,,6,2,11.970350312009105,7.85243908535751,0,1,1,0,1,1,45,45,0,-0.47610512824902335,152742.7932748538,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
855,102.0,5,2,12.043553716032399,8.17244681834278,0,1,1,0,1,1,51,32,730,-0.6423515645075161,141254.06702380953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
856,,5,1,11.751942365440728,7.640123172695364,0,1,1,0,1,0,48,0,104,-0.6423515645075161,150486.99843358394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
857,,6,2,11.898187865760873,7.583756300707112,0,1,1,0,1,0,30,30,34,0.39247717220266787,162570.4592171717,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
858,65.0,6,2,12.066810578196666,7.688455356549944,1,1,1,0,1,1,15,14,36,0.36944593594471153,241140.11000502767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
859,80.0,7,2,11.931635799828413,7.807916628926408,0,1,1,0,1,1,33,33,0,0.2954145274116249,166794.83143939395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
860,,6,2,12.429216196844383,8.218247926685745,1,1,1,0,1,1,38,22,287,0.2954145274116249,152669.10079365078,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
861,55.0,7,1,12.154516158615772,7.757051142032013,1,1,1,0,1,1,89,9,240,0.5188801602152809,141891.61904761902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
862,75.0,5,2,11.786762130599957,7.639161171659173,0,1,1,0,1,0,45,45,0,-0.6423515645075161,152061.8722222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
863,81.0,6,2,11.931635799828413,7.667158255319148,0,1,1,0,1,0,26,25,0,0.17811488445133122,176262.22222222222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
864,70.0,5,1,11.794337924408413,7.738923757439457,0,1,1,0,1,0,50,50,0,-0.47610512824902335,149731.8005860806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
865,72.0,7,2,12.431533509799543,7.917171988845776,0,1,1,0,1,0,1,0,140,0.7828563712623556,270977.6532029708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
866,,5,2,11.908340237224891,7.602900462204755,0,1,1,0,1,0,39,39,0,-0.47610512824902335,146767.71585733106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
867,67.0,8,3,12.424806488355683,8.096817470572319,0,1,1,0,1,1,1,0,80,0.9796115678726318,259203.19764741528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
868,85.0,4,2,11.76756768334381,7.67786350067821,0,1,1,0,1,0,46,46,0,-0.6423515645075161,148933.19330537884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
869,,5,2,12.037653993905211,7.726212650507529,1,0,1,0,1,1,58,56,144,0.36944593594471153,123383.62380952381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
870,80.0,7,2,12.371587084007746,8.00603417874901,1,1,1,0,1,1,17,16,90,0.17811488445133122,226535.57667169432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
871,60.0,5,1,11.603679828238693,7.488852955733459,0,1,1,0,0,0,47,47,0,-0.47610512824902335,150486.99843358394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
872,70.0,6,2,12.20856952572876,7.818430272070656,1,1,1,0,1,0,12,12,77,0.39247717220266787,223183.81066666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
873,74.0,5,2,11.661345470088502,6.922643891475888,0,1,1,0,1,0,55,12,150,-0.47610512824902335,133499.82416666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
874,60.0,5,1,11.79810440720389,7.532623618788788,0,1,1,0,1,1,60,59,28,-0.47610512824902335,126223.62380952381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
875,52.0,5,1,11.104957226643945,7.499423290592229,1,1,1,0,1,0,68,59,0,-0.958532470213485,139843.8888888889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
876,75.0,8,2,12.623061104072981,8.24117615049496,1,1,1,0,1,1,0,0,364,0.7828563712623556,270977.6532029708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
877,94.0,4,2,11.792449349720545,7.651595573857601,0,1,1,0,1,0,44,44,0,-0.28245569972752177,148800.19010025062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
878,74.0,9,3,12.765688433465597,8.212297138229768,1,1,1,0,1,1,5,4,0,1.731713459407749,229216.45322071706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
879,88.0,5,2,11.904967552746252,7.724888439323074,0,1,1,0,1,0,49,15,0,-0.6423515645075161,148933.19330537884,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
880,,5,1,11.824079893607152,7.454719949364001,0,1,1,0,1,0,31,4,0,0.39247717220266787,162570.4592171717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
881,60.0,5,2,11.964001084330445,7.687080155783135,0,1,1,0,1,0,2,1,49,-0.9337105223835053,234915.0871160143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
882,44.0,7,2,12.141534124392603,7.96311205897929,1,1,1,0,1,1,17,16,36,0.9796115678726318,221908.52913752914,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
883,,6,2,12.089538829274222,7.783640596221253,1,1,1,0,1,1,17,16,40,0.36944593594471153,218273.02111613876,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
884,60.0,4,1,11.682668239557323,7.841492924460013,1,1,1,0,0,0,94,56,188,-0.5631103353615157,115566.20224089637,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
885,65.0,5,1,11.512925464970229,7.486613313139955,0,1,1,0,1,0,42,42,0,-0.47610512824902335,156362.70912698415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
886,50.0,9,2,12.703509032177148,8.133587417660966,0,1,1,0,1,1,9,8,65,0.7828563712623556,219877.27733333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
887,70.0,5,2,11.884489021402711,8.11312710422178,0,1,1,0,1,0,47,1,54,-0.47610512824902335,149731.8005860806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
888,59.0,5,1,11.816726919301892,7.700295203420117,1,1,1,0,1,0,53,53,265,-0.9337105223835053,141254.06702380953,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
889,95.0,8,2,12.498742259492994,8.397057390176256,0,1,1,0,1,1,37,37,431,-0.47610512824902335,146767.71585733106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
890,128.0,6,2,11.915051671812877,8.009695357742922,0,1,1,0,1,1,56,56,162,-0.47610512824902335,133499.82416666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
891,60.0,5,2,11.719126295554126,7.3752557780097545,1,1,1,0,1,1,58,1,0,-0.47610512824902335,126223.62380952381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
892,70.0,6,2,12.058152515453552,7.8636512654486515,1,1,1,0,1,1,31,31,0,-0.6423515645075161,162570.4592171717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
893,70.0,6,1,11.947949375319936,7.6624678152002375,0,1,1,0,1,0,43,3,0,-0.6423515645075161,148800.19010025062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
894,,5,1,12.013700752882718,7.925157512224703,0,1,1,0,1,1,54,54,116,-0.6423515645075161,133341.96702380953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
