Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,log_price,neighbor_price_mmscaled,neighbor_log_price_stdscaled,OverallQual_weight,OverallCond_weight,ExterQual_weight,ExterCond_weight,BsmtQual_weight,BsmtCond_weight,KitchenQual_weight,FireplaceQu_weight,GarageQual_weight,GarageCond_weight,PoolQC_weight,Functional_weight,total_sf,has_2nd,has_bsmt,has_garage,has_pool,log_1stFlrSF,log_2ndFlrSF,log_TotalBsmtSF,log_GrLivArea,log_LotArea,log_total_sf,house_age,remod_age,yrs_before_remod,is_remodeled,built_era,year_price
768,50,RL,75.0,12508,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,660,Unf,0,323,983,GasA,Ex,Y,SBrkr,983,767,0,1750,1,0,2,0,4,1,TA,7,Mod,0,NA,Attchd,1989.0,Unf,1,423,TA,TA,Y,245,0,156,0,0,0,NA,,Shed,1300,7,2008,WD,Normal,160000,11.982935344196433,0.24372225835603611,-0.2824568912133811,0.1360474507543501,0.48740583399344795,-0.3987887853731639,0.7910193916083161,0.548347517841876,0.8414380290427941,-0.5454255891887809,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,0.31667578290495413,2733,1,1,1,0,6.891625897052253,6.643789733147672,6.891625897052253,7.467942332285852,9.434203664214742,7.913521017283895,68,23,45,0,1900-1940,134971.3888888889
769,20,RL,70.0,9100,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1836,1860,GasA,Ex,Y,SBrkr,1836,0,0,1836,0,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,2,484,TA,TA,Y,120,33,0,0,0,0,NA,,,0,10,2006,WD,Normal,216837,12.28690580994122,0.4198622299024386,0.39247631403604133,0.4919383106036763,1.125140229698647,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,0.4665072995866137,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,3696,0,1,1,0,7.515889085215125,0.0,7.528869256642251,7.515889085215125,9.116139576577355,8.215276958936633,2,1,1,0,post-2000,229216.45322071706
770,60,RL,47.0,53504,Pave,,IR2,HLS,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603.0,Ex,TA,PConc,Gd,TA,Gd,ALQ,1416,Unf,0,234,1650,GasA,Ex,Y,SBrkr,1690,1589,0,3279,1,0,3,1,4,1,Ex,12,Mod,1,Gd,BuiltIn,2003.0,Fin,3,841,TA,TA,Y,503,36,0,0,210,0,NA,,,0,6,2010,WD,Normal,538000,13.195615697878253,0.8952499243665046,1.6320290432134203,0.8771361607767336,1.125140229698647,1.3071622573495316,0.7910193916083161,0.548347517841876,0.8414380290427941,1.3878984258728477,0.4665072995866137,0.6939602722968651,1.3911454555230773,-0.9466925362138892,0.31667578290495413,4929,1,1,1,0,7.43307534889858,7.371489295214277,7.409136443920128,8.09559870137819,10.887530386461101,8.503094267036737,7,7,0,0,post-2000,227387.36366847827
771,85,RL,,7252,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,685,Unf,0,173,858,GasA,TA,Y,SBrkr,858,0,0,858,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1983.0,Unf,2,576,TA,TA,Y,120,0,0,0,0,0,NA,,,0,4,2009,WD,Normal,134900,11.812296455066814,0.16144326957647592,-0.6423526330238981,-0.12500025722977443,1.125140229698647,-0.3987887853731639,0.7910193916083161,0.548347517841876,0.8414380290427941,-0.5454255891887809,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,1716,0,1,1,0,6.755768921984255,0.0,6.755768921984255,6.755768921984255,8.889170455363413,7.448333860897476,27,27,0,0,80-2000,178518.22222222222
772,20,RL,67.0,8877,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,836,Unf,0,0,836,GasA,TA,Y,FuseF,1220,0,0,1220,0,0,1,0,2,1,TA,6,Typ,0,NA,Detchd,1951.0,Unf,2,396,TA,TA,Y,0,0,0,0,0,0,NA,,,0,4,2006,COD,Normal,102000,11.532737896139919,0.12522547254661098,-0.9337104007898305,-0.4375959738818907,1.125140229698647,-0.3987887853731639,0.7910193916083161,-0.8268824605357159,-0.12954242996340162,-0.5454255891887809,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2056,0,1,1,0,7.107425474110705,0.0,6.729824070489475,7.107425474110705,9.09133158539398,7.6290038896529575,55,55,0,0,40-60,126577.15333333335
773,80,RL,94.0,7819,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,422,BLQ,127,480,1029,GasA,TA,Y,SBrkr,1117,0,0,1117,1,0,1,0,3,1,TA,6,Typ,1,TA,Detchd,1976.0,Unf,2,672,TA,TA,Y,144,0,0,0,0,0,NA,MnPrv,,0,3,2010,WD,Abnorml,107000,11.580593459194764,0.12522547254661098,-0.9337104007898305,0.1360474507543501,1.125140229698647,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2146,0,1,1,0,7.0192966537150445,0.0,6.937314081223682,7.0192966537150445,8.964439833539357,7.671826797878781,34,34,0,0,60-80,166794.83143939395
774,20,RL,70.0,10150,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,,1.0,TA,TA,CBlock,TA,TA,No,Rec,456,Unf,0,456,912,GasA,Ex,Y,FuseA,912,0,0,912,0,0,1,0,2,1,TA,5,Typ,0,NA,Attchd,1958.0,RFn,1,275,TA,TA,Y,0,0,0,0,0,0,NA,,,0,7,2007,COD,Normal,114500,11.648338835562747,0.1996909418649644,-0.47610629843638597,-0.12500025722977443,1.125140229698647,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,1824,0,1,1,0,6.816735880594968,0.0,6.816735880594968,6.816735880594968,9.225327501784431,7.509335266016592,49,49,0,0,40-60,148924.65772893775
775,20,RL,110.0,14226,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1935,1935,GasA,Gd,Y,SBrkr,1973,0,0,1973,0,0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2006.0,Fin,3,895,TA,TA,Y,315,45,0,0,0,0,NA,,,0,7,2007,New,Partial,395000,12.886643575525625,0.919631689749054,1.7317154365030598,0.8771361607767336,1.125140229698647,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,0.4665072995866137,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,3908,0,1,1,0,7.587817219993427,0.0,7.568379267836522,7.587817219993427,9.562896846651167,8.271036865792954,1,1,0,0,post-2000,259203.19764741528
776,120,RM,32.0,4500,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,320.0,TA,TA,PConc,Ex,TA,No,GLQ,866,Unf,0,338,1204,GasA,Ex,Y,SBrkr,1204,0,0,1204,1,0,2,0,2,1,TA,5,Typ,0,NA,Attchd,1998.0,Fin,2,412,TA,TA,Y,0,247,0,0,0,0,NA,,,0,6,2009,WD,Normal,162000,11.995357787034976,0.24372225835603611,-0.2824568912133811,0.1360474507543501,1.125140229698647,-0.3987887853731639,0.7910193916083161,1.6746701301184388,0.8414380290427941,-0.5454255891887809,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2408,0,1,1,0,7.094234845924755,0.0,7.094234845924755,7.094234845924755,8.412054873292933,7.786967002614872,11,11,0,0,80-2000,223183.81066666666
777,20,RL,86.0,11210,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,1594,1614,GasA,Ex,Y,SBrkr,1614,0,0,1614,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2005.0,RFn,3,865,TA,TA,Y,144,59,0,0,0,0,NA,,,0,7,2006,New,Partial,221500,12.308182383129823,0.4198622299024386,0.39247631403604133,0.4919383106036763,1.125140229698647,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,3228,0,1,1,0,7.387090235656757,0.0,7.387090235656757,7.387090235656757,9.324650718153594,8.079927770758275,1,0,1,0,post-2000,234915.0871160143
778,20,RL,100.0,13350,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1974,1974,Hip,CompShg,HdBoard,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,762,Unf,0,102,864,GasA,TA,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,TA,5,Typ,1,Fa,Attchd,1974.0,Unf,2,440,TA,TA,Y,241,0,0,0,0,0,NA,MnPrv,,0,6,2006,WD,Normal,142500,11.86710429621008,0.16144326957647592,-0.6423526330238981,-0.12500025722977443,1.125140229698647,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,-0.3314606293273948,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,1758,0,1,1,0,6.796823718274855,0.0,6.762729506931879,6.796823718274855,9.499346567390095,7.472500744737558,32,32,0,0,60-80,157224.0569828722
779,90,RH,60.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,TA,TA,Slab,NA,NA,,,0,,0,0,0,GasA,TA,Y,SBrkr,2020,0,0,2020,0,0,2,0,4,2,TA,10,Typ,2,TA,Detchd,1977.0,Unf,2,630,TA,TA,Y,0,0,0,0,0,0,NA,,,0,10,2007,WD,Normal,144000,11.87757552297847,0.3716616878138307,0.17811417290294074,-0.12500025722977443,1.125140229698647,-0.3987887853731639,0.7910193916083161,-1.0419161218766582,-0.4234459953432566,-0.5454255891887809,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2020,0,0,1,0,7.611347717403621,0.0,0.0,7.611347717403621,9.036106025364846,7.611347717403621,30,30,0,0,60-80,161464.2092171717
780,90,RL,78.0,10530,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,975,Unf,0,0,975,GasA,TA,Y,SBrkr,1004,0,0,1004,1,0,1,0,2,1,TA,4,Typ,0,NA,Attchd,1977.0,Unf,2,504,TA,TA,Y,0,0,0,0,0,0,NA,,,0,5,2006,WD,Normal,135000,11.813037464800539,0.24372225835603611,-0.2824568912133811,0.1360474507543501,1.125140229698647,-0.3987887853731639,0.7910193916083161,0.548347517841876,0.8414380290427941,-0.5454255891887809,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,1979,0,1,1,0,6.912742820493176,0.0,6.883462586413092,6.912742820493176,9.262078567380597,7.590852123688581,29,29,0,0,60-80,161464.2092171717
781,20,RL,63.0,7875,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1237,1237,GasA,Gd,Y,SBrkr,1253,0,0,1253,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1995.0,Fin,2,402,TA,TA,Y,220,21,0,0,0,0,NA,,,0,6,2007,WD,Normal,176000,12.07824495582233,0.3982700876623205,0.36944473307072007,0.4919383106036763,1.125140229698647,-0.3987887853731639,0.7910193916083161,0.548347517841876,1.2795540967323715,-0.5454255891887809,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2490,0,1,1,0,7.134093721192866,0.0,7.121252453244542,7.134093721192866,8.971575439759016,7.820439515262181,12,11,1,0,80-2000,240448.18692810455
782,60,RL,65.0,7153,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,Gd,PConc,Gd,TA,No,ALQ,387,Unf,0,374,761,GasA,Ex,Y,SBrkr,810,793,0,1603,0,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,1992.0,RFn,2,484,TA,TA,Y,0,124,0,0,0,0,NA,,,0,7,2006,WD,Normal,175900,12.077676615757813,0.3716616878138307,0.17811417290294074,0.1360474507543501,1.125140229698647,0.4731004782357291,0.5804482077881533,0.548347517841876,0.8414380290427941,0.4217845321219884,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2364,1,1,1,0,6.698268054115413,6.677083461247136,6.635946555686647,7.38025578842646,8.875426919818963,7.768533300926033,14,14,0,0,80-2000,218273.02111613876
783,20,RL,67.0,16285,Pave,,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1413,1413,GasA,Ex,Y,SBrkr,1430,0,0,1430,0,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,2001.0,RFn,2,605,TA,TA,Y,0,33,0,0,0,0,NA,,,0,6,2009,WD,Normal,187100,12.139403856983334,0.4198622299024386,0.39247631403604133,0.4919383106036763,1.125140229698647,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2843,0,1,1,0,7.266128779556451,0.0,7.254177846456518,7.266128779556451,9.698061122027077,7.952966790923131,8,7,1,0,post-2000,223657.90593236714
784,85,RL,,9101,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097,Unf,0,0,1097,GasA,Ex,Y,SBrkr,1110,0,0,1110,1,0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,1978.0,Fin,2,602,TA,TA,Y,303,30,0,0,0,0,NA,,,0,7,2009,WD,Normal,165500,12.016732516077072,0.24372225835603611,-0.2824568912133811,-0.12500025722977443,0.39772452605877767,-0.3987887853731639,0.5804482077881533,0.548347517841876,0.8414380290427941,0.4217845321219884,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2207,0,1,1,0,7.01301578963963,0.0,7.001245622069476,7.01301578963963,9.116249448576587,7.699842407396986,31,31,0,0,60-80,162570.4592171717
785,75,RM,35.0,6300,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,742,742,GasA,Ex,Y,SBrkr,742,742,0,1484,0,0,2,0,3,1,TA,9,Typ,1,Gd,,,,0,0,NA,NA,Y,0,291,134,0,0,0,NA,,,0,6,2008,WD,Normal,128000,11.759793355371237,0.12524913304107066,-0.9585321898328607,0.1360474507543501,0.39772452605877767,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,0.4665072995866137,-1.1417869922260813,-1.1340806112871793,-0.9466925362138892,1.1793467749881468,2226,1,1,0,0,6.610696044717759,6.610696044717759,6.610696044717759,7.3031700512368,8.748463629942055,7.708410667257367,94,7,87,0,1900-1940,122011.89047619049
786,20,RL,,9790,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,251,LwQ,630,491,1372,GasA,TA,Y,SBrkr,1342,0,0,1342,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1967.0,Unf,2,457,TA,TA,Y,0,0,0,0,197,0,NA,,,0,9,2009,WD,Normal,161500,11.992266613576142,0.382198541638606,0.29541339546187356,0.1360474507543501,1.125140229698647,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,0.4665072995866137,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2714,0,1,1,0,7.202661196523238,0.0,7.224753405767971,7.202661196523238,9.189218875354072,7.906547232368036,42,42,0,0,60-80,156362.70912698415
787,50,RM,60.0,10800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,686,Unf,0,0,686,GasA,TA,Y,SBrkr,966,686,0,1652,1,0,2,0,4,1,TA,7,Typ,0,NA,Detchd,1961.0,Unf,1,416,TA,TA,Y,0,0,196,0,0,0,NA,,Shed,1200,6,2010,WD,Normal,139000,11.842236406331555,0.12524913304107066,-0.9585321898328607,-0.12500025722977443,0.39772452605877767,-0.3987887853731639,0.5804482077881533,-0.8268824605357159,0.8414380290427941,-0.5454255891887809,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2338,1,1,1,0,6.874198495453294,6.532334292222349,6.532334292222349,7.410347097821024,9.287394001418473,7.757478766584179,95,60,35,0,1900-1940,124018.55714285714
788,60,RL,76.0,10142,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,656,Unf,0,300,956,GasA,Ex,Y,SBrkr,956,1128,0,2084,1,0,2,1,4,1,Gd,8,Typ,0,NA,BuiltIn,2004.0,RFn,2,618,TA,TA,Y,0,45,0,0,0,0,NA,,,0,1,2010,WD,Normal,233000,12.358798024384122,0.3716616878138307,0.17811417290294074,0.4919383106036763,1.125140229698647,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,3040,1,1,1,0,6.863803391452954,7.029087564149662,6.863803391452954,7.642524134232902,9.224539091375995,8.019941687677365,6,6,0,0,post-2000,229216.45322071706
789,20,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,901,901,GasA,Ex,Y,SBrkr,901,0,0,901,0,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1954.0,Unf,1,281,Fa,TA,Y,0,0,0,0,0,0,NA,,,0,8,2008,WD,Normal,107900,11.588969419043872,0.12524913304107066,-0.9585321898328607,-0.4375959738818907,0.48740583399344795,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,-0.9736390554138661,-0.5593222888879998,1.3911454555230773,-0.9466925362138892,1.1793467749881468,1802,0,1,1,0,6.804614520062624,0.0,6.804614520062624,6.804614520062624,8.699681400989514,7.497207223203318,54,8,46,0,40-60,133341.96702380953
790,60,RL,,12205,Pave,,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,568,Unf,0,264,832,GasA,Gd,Y,SBrkr,976,1111,0,2087,0,0,2,1,5,1,Gd,9,Typ,0,NA,Attchd,1966.0,Fin,2,444,TA,TA,Y,133,168,0,0,0,0,NA,,,0,7,2007,WD,Normal,187500,12.141539457711714,0.4815373160009354,0.6165555967983603,0.1360474507543501,0.45315483714149596,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,-0.12954242996340162,0.4217845321219884,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2919,1,1,1,0,6.884486652042782,7.013915474810528,6.725033642166843,7.643961949002529,9.40968291310444,7.979338895262328,41,0,41,0,60-80,156596.2472222222
791,120,RL,43.0,3182,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,Gd,TA,PConc,Gd,TA,No,GLQ,16,Unf,0,1129,1145,GasA,Ex,Y,SBrkr,1145,0,0,1145,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2005.0,Fin,2,397,TA,TA,Y,100,16,0,0,0,0,NA,,,0,9,2009,WD,Normal,160200,11.984184555794167,0.4067881083174928,0.40944324250828734,0.4919383106036763,1.125140229698647,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,0.4665072995866137,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2290,0,1,1,0,7.044032897274685,0.0,7.044032897274685,7.044032897274685,8.065579427282092,7.736743682453495,4,3,1,0,post-2000,234915.0871160143
792,80,RL,,11333,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,539,Unf,0,490,1029,GasA,TA,Y,SBrkr,1062,0,0,1062,1,0,1,0,3,1,TA,5,Typ,2,TA,Attchd,1976.0,RFn,2,539,TA,TA,Y,120,0,0,0,0,0,NA,,,0,5,2007,WD,Normal,146800,11.896833207128452,0.24372225835603611,-0.2824568912133811,0.1360474507543501,1.125140229698647,-0.3987887853731639,0.7910193916083161,0.548347517841876,0.8414380290427941,-0.5454255891887809,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2091,0,1,1,0,6.968850378341948,0.0,6.937314081223682,6.968850378341948,9.335562336729565,7.645875825184813,31,31,0,0,60-80,166794.83143939395
793,60,RL,92.0,9920,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,862,Unf,0,255,1117,GasA,Ex,Y,SBrkr,1127,886,0,2013,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1997.0,Unf,2,455,TA,TA,Y,180,130,0,0,0,0,NA,,,0,6,2007,WD,Normal,269790,12.505402864156405,1.0,1.8979967119938523,0.4919383106036763,1.125140229698647,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,-0.5454255891887809,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,3130,1,1,1,0,7.028201432058005,6.787844982309579,7.0192966537150445,7.607878073278507,9.202409001649903,8.049107721326406,11,10,1,0,80-2000,240926.4222222222
794,20,RL,76.0,9158,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1496,1496,GasA,Ex,Y,SBrkr,1496,0,0,1496,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2007.0,Fin,2,474,TA,TA,Y,168,130,0,0,0,0,NA,,,0,6,2007,New,Partial,225000,12.323860125621126,0.535670769370434,0.7828559631391449,0.8771361607767336,1.125140229698647,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2992,0,1,1,0,7.311218384419629,0.0,7.311218384419629,7.311218384419629,9.122492281402987,8.0040315078527,0,0,0,0,post-2000,270977.6532029708
795,60,RL,,10832,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,712,712,GasA,Ex,Y,SBrkr,1086,809,0,1895,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2,409,TA,TA,Y,143,46,0,0,0,0,NA,,Shed,500,10,2008,WD,Normal,194500,12.178192583415596,0.3982700876623205,0.36944473307072007,0.4919383106036763,1.125140229698647,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2607,1,1,1,0,6.99117688712121,6.697034247666484,6.569481420414296,7.547501682814967,9.290352309945568,7.866338923046544,14,12,2,0,80-2000,241140.11000502767
